espen_loc,year_id,age_start,age_end,measure,draw_0
minus1_TCD10760,2017,-1,-1,None coverage,0
minus1_TCD10760,2018,None,None,MF,0.00111982
minus1_TCD10760,2018,-1,-1,None doses,0
minus1_TCD10760,2018,-1,-1,None coverage,0
minus1_TCD10760,2019,None,None,MF,0.0011236
minus1_TCD10760,2019,-1,-1,None doses,0
minus1_TCD10760,2019,-1,-1,None coverage,0
minus1_TCD10760,2020,None,None,MF,0.00113058
minus1_TCD10760,2020,-1,-1,None doses,0
minus1_TCD10760,2020,-1,-1,None coverage,0
minus1_TCD10760,2021,None,None,MF,0.00113701
minus1_TCD10760,2021,-1,-1,None doses,0
minus1_TCD10760,2021,-1,-1,None coverage,0
minus1_TCD10760,2022,None,None,MF,0.00112994
minus1_TCD10760,2022,-1,-1,None doses,0
minus1_TCD10760,2022,-1,-1,None coverage,0
minus1_TCD10760,2023,None,None,MF,0.00112867
minus1_TCD10760,2023,-1,-1,None doses,0
minus1_TCD10760,2023,-1,-1,None coverage,0
minus1_TCD10760,2024,None,None,MF,0.00111982
minus1_TCD10760,2024,-1,-1,None doses,0
minus1_TCD10760,2024,-1,-1,None coverage,0
minus1_TCD10760,2025,None,None,MF,0.00111297
minus1_TCD10760,2025,-1,-1,None doses,0
minus1_TCD10760,2025,-1,-1,None coverage,0
minus1_TCD10760,2026,None,None,MF,0.00110803
minus1_TCD10760,2026,-1,-1,None doses,0
minus1_TCD10760,2026,-1,-1,None coverage,0
minus1_TCD10760,2027,None,None,MF,0.00111607
minus1_TCD10760,2027,-1,-1,None doses,0
minus1_TCD10760,2027,-1,-1,None coverage,0
minus1_TCD10760,2028,None,None,MF,0.00111297
minus1_TCD10760,2028,-1,-1,None doses,0
minus1_TCD10760,2028,-1,-1,None coverage,0
minus1_TCD10760,2029,None,None,MF,0.000557103
minus1_TCD10760,2029,-1,-1,None doses,0
minus1_TCD10760,2029,-1,-1,None coverage,0
minus1_TCD10760,2030,None,None,MF,0.000557724
minus1_TCD10760,2030,-1,-1,None doses,0
minus1_TCD10760,2030,-1,-1,None coverage,0
minus1_TCD10760,2031,None,None,MF,0.00055991
minus1_TCD10760,2031,-1,-1,None doses,0
minus1_TCD10760,2031,-1,-1,None coverage,0
minus1_TCD10760,2032,None,None,MF,0.000560538
minus1_TCD10760,2032,-1,-1,None doses,0
minus1_TCD10760,2032,-1,-1,None coverage,0
minus1_TCD10760,2033,None,None,MF,0.000559597
minus1_TCD10760,2033,-1,-1,None doses,0
minus1_TCD10760,2033,-1,-1,None coverage,0
minus1_TCD10760,2034,None,None,MF,0.000558659
minus1_TCD10760,2034,-1,-1,None doses,0
minus1_TCD10760,2034,-1,-1,None coverage,0
minus1_TCD10760,2035,None,None,MF,0.000560538
minus1_TCD10760,2035,-1,-1,None doses,0
minus1_TCD10760,2035,-1,-1,None coverage,0
minus1_TCD10760,2036,None,None,MF,0.00056338
minus1_TCD10760,2036,-1,-1,None doses,0
minus1_TCD10760,2036,-1,-1,None coverage,0
minus1_TCD10760,2037,None,None,MF,0.000564653
minus1_TCD10760,2037,-1,-1,None doses,0
minus1_TCD10760,2037,-1,-1,None coverage,0
minus1_TCD10760,2038,None,None,MF,0.000564016
minus1_TCD10760,2038,-1,-1,None doses,0
minus1_TCD10760,2038,-1,-1,None coverage,0
minus1_TCD10760,2039,None,None,MF,0.0011274
minus1_TCD10760,2039,-1,-1,None doses,0
minus1_TCD10760,2039,-1,-1,None coverage,0
minus1_TCD10760,2040,None,None,MF,0.00113507
minus1_TCD10760,2040,-1,-1,None doses,0
minus1_TCD10760,2040,-1,-1,None coverage,0
