espen_loc,year_id,age_start,age_end,measure,draw_0
2_NGA37100,2012,6,7,true IC prevalence (all pop),0
2_NGA37100,2012,5,100,metRoadmapTarget,1
2_NGA37100,2012,None,None,MDA ceased,0
2_NGA37100,2012,None,None,achieve EPHP,0
2_NGA37100,2013,5,100,sampled mf prevalence (all pop),0
2_NGA37100,2013,5,100,true mf prevalence (all pop),0
2_NGA37100,2013,6,7,sampled IC prevalence (all pop),0
2_NGA37100,2013,6,7,true IC prevalence (all pop),0
2_NGA37100,2013,5,100,metRoadmapTarget,1
2_NGA37100,2013,None,None,MDA ceased,0
2_NGA37100,2013,None,None,achieve EPHP,0
2_NGA37100,2014,5,100,sampled mf prevalence (all pop),0
2_NGA37100,2014,5,100,true mf prevalence (all pop),0
2_NGA37100,2014,6,7,sampled IC prevalence (all pop),0
2_NGA37100,2014,6,7,true IC prevalence (all pop),0
2_NGA37100,2014,5,100,metRoadmapTarget,1
2_NGA37100,2014,None,None,MDA ceased,0
2_NGA37100,2014,None,None,achieve EPHP,0
2_NGA37100,2015,5,100,sampled mf prevalence (all pop),0
2_NGA37100,2015,5,100,true mf prevalence (all pop),0
2_NGA37100,2015,6,7,sampled IC prevalence (all pop),0
2_NGA37100,2015,6,7,true IC prevalence (all pop),0
2_NGA37100,2015,5,100,metRoadmapTarget,1
2_NGA37100,2015,None,None,MDA ceased,0
2_NGA37100,2015,None,None,achieve EPHP,0
2_NGA37100,2016,5,100,sampled mf prevalence (all pop),0
2_NGA37100,2016,5,100,true mf prevalence (all pop),0
2_NGA37100,2016,6,7,sampled IC prevalence (all pop),0
2_NGA37100,2016,6,7,true IC prevalence (all pop),0
2_NGA37100,2016,5,100,metRoadmapTarget,1
2_NGA37100,2016,None,None,MDA ceased,0
2_NGA37100,2016,None,None,achieve EPHP,0
2_NGA37100,2017,5,100,sampled mf prevalence (all pop),0
2_NGA37100,2017,5,100,true mf prevalence (all pop),0
2_NGA37100,2017,6,7,sampled IC prevalence (all pop),0
2_NGA37100,2017,6,7,true IC prevalence (all pop),0
2_NGA37100,2017,5,100,metRoadmapTarget,1
2_NGA37100,2017,None,None,MDA ceased,0
2_NGA37100,2017,None,None,achieve EPHP,0
2_NGA37100,2018,5,100,sampled mf prevalence (all pop),0
2_NGA37100,2018,5,100,true mf prevalence (all pop),0
2_NGA37100,2018,6,7,sampled IC prevalence (all pop),0
2_NGA37100,2018,6,7,true IC prevalence (all pop),0
2_NGA37100,2018,5,100,metRoadmapTarget,1
2_NGA37100,2018,None,None,MDA ceased,0
2_NGA37100,2018,None,None,achieve EPHP,0
2_NGA37100,2019,5,100,sampled mf prevalence (all pop),0
2_NGA37100,2019,5,100,true mf prevalence (all pop),0
2_NGA37100,2019,6,7,sampled IC prevalence (all pop),0
2_NGA37100,2019,6,7,true IC prevalence (all pop),0
2_NGA37100,2019,5,100,metRoadmapTarget,1
2_NGA37100,2019,None,None,MDA ceased,0
2_NGA37100,2019,None,None,achieve EPHP,0
2_NGA37100,2020,5,100,sampled mf prevalence (all pop),0
2_NGA37100,2020,5,100,true mf prevalence (all pop),0
2_NGA37100,2020,6,7,sampled IC prevalence (all pop),0
2_NGA37100,2020,6,7,true IC prevalence (all pop),0
2_NGA37100,2020,5,100,metRoadmapTarget,1
2_NGA37100,2020,None,None,MDA ceased,0
2_NGA37100,2020,None,None,achieve EPHP,0
2_NGA37100,2021,5,100,sampled mf prevalence (all pop),0
2_NGA37100,2021,5,100,true mf prevalence (all pop),0
2_NGA37100,2021,6,7,sampled IC prevalence (all pop),0
2_NGA37100,2021,6,7,true IC prevalence (all pop),0
2_NGA37100,2021,5,100,metRoadmapTarget,1
2_NGA37100,2021,None,None,MDA ceased,0
2_NGA37100,2021,None,None,achieve EPHP,0
2_NGA37100,2022,5,100,sampled mf prevalence (all pop),0
2_NGA37100,2022,5,100,true mf prevalence (all pop),0
2_NGA37100,2022,6,7,sampled IC prevalence (all pop),0.025641
2_NGA37100,2022,6,7,true IC prevalence (all pop),0
2_NGA37100,2022,5,100,metRoadmapTarget,1
2_NGA37100,2022,None,None,MDA ceased,0
2_NGA37100,2022,None,None,achieve EPHP,0
2_NGA37100,2023,5,100,sampled mf prevalence (all pop),0
2_NGA37100,2023,5,100,true mf prevalence (all pop),0
2_NGA37100,2023,6,7,sampled IC prevalence (all pop),0
2_NGA37100,2023,6,7,true IC prevalence (all pop),0
2_NGA37100,2023,5,100,metRoadmapTarget,1
2_NGA37100,2023,None,None,MDA ceased,0
2_NGA37100,2023,None,None,achieve EPHP,0
2_NGA37100,2024,5,100,sampled mf prevalence (all pop),0
2_NGA37100,2024,5,100,true mf prevalence (all pop),0
2_NGA37100,2024,6,7,sampled IC prevalence (all pop),0.0294118
2_NGA37100,2024,6,7,true IC prevalence (all pop),0
2_NGA37100,2024,5,100,metRoadmapTarget,1
2_NGA37100,2024,None,None,MDA ceased,0
2_NGA37100,2024,None,None,achieve EPHP,0
2_NGA37100,2025,5,100,sampled mf prevalence (all pop),0
2_NGA37100,2025,5,100,true mf prevalence (all pop),0
2_NGA37100,2025,6,7,sampled IC prevalence (all pop),0
2_NGA37100,2025,6,7,true IC prevalence (all pop),0
2_NGA37100,2025,5,100,metRoadmapTarget,1
2_NGA37100,2025,None,None,MDA ceased,1
2_NGA37100,2025,None,None,achieve EPHP,0
2_NGA37100,2026,5,100,sampled mf prevalence (all pop),0
2_NGA37100,2026,5,100,true mf prevalence (all pop),0
2_NGA37100,2026,6,7,sampled IC prevalence (all pop),0
2_NGA37100,2026,6,7,true IC prevalence (all pop),0
2_NGA37100,2026,5,100,metRoadmapTarget,1
2_NGA37100,2026,None,None,MDA ceased,1
2_NGA37100,2026,None,None,achieve EPHP,0
2_NGA37100,2027,5,100,sampled mf prevalence (all pop),0
2_NGA37100,2027,5,100,true mf prevalence (all pop),0
2_NGA37100,2027,6,7,sampled IC prevalence (all pop),0
2_NGA37100,2027,6,7,true IC prevalence (all pop),0
2_NGA37100,2027,5,100,metRoadmapTarget,1
2_NGA37100,2027,None,None,MDA ceased,1
2_NGA37100,2027,None,None,achieve EPHP,0
2_NGA37100,2028,5,100,sampled mf prevalence (all pop),0
2_NGA37100,2028,5,100,true mf prevalence (all pop),0
2_NGA37100,2028,6,7,sampled IC prevalence (all pop),0
2_NGA37100,2028,6,7,true IC prevalence (all pop),0
2_NGA37100,2028,5,100,metRoadmapTarget,1
2_NGA37100,2028,None,None,MDA ceased,1
2_NGA37100,2028,None,None,achieve EPHP,0
2_NGA37100,2029,5,100,sampled mf prevalence (all pop),0
2_NGA37100,2029,5,100,true mf prevalence (all pop),0
2_NGA37100,2029,6,7,sampled IC prevalence (all pop),0
2_NGA37100,2029,6,7,true IC prevalence (all pop),0
2_NGA37100,2029,5,100,metRoadmapTarget,1
2_NGA37100,2029,None,None,MDA ceased,1
2_NGA37100,2029,None,None,achieve EPHP,1
2_NGA37100,2030,5,100,sampled mf prevalence (all pop),0
2_NGA37100,2030,5,100,true mf prevalence (all pop),0
2_NGA37100,2030,6,7,sampled IC prevalence (all pop),0.027027
2_NGA37100,2030,6,7,true IC prevalence (all pop),0
2_NGA37100,2030,5,100,metRoadmapTarget,1
2_NGA37100,2030,None,None,MDA ceased,1
2_NGA37100,2030,None,None,achieve EPHP,1
2_NGA37100,2031,5,100,sampled mf prevalence (all pop),0
2_NGA37100,2031,5,100,true mf prevalence (all pop),0
2_NGA37100,2031,6,7,sampled IC prevalence (all pop),0
2_NGA37100,2031,6,7,true IC prevalence (all pop),0
2_NGA37100,2031,5,100,metRoadmapTarget,1
2_NGA37100,2031,None,None,MDA ceased,1
2_NGA37100,2031,None,None,achieve EPHP,1
2_NGA37100,2032,5,100,sampled mf prevalence (all pop),0
2_NGA37100,2032,5,100,true mf prevalence (all pop),0
2_NGA37100,2032,6,7,sampled IC prevalence (all pop),0
2_NGA37100,2032,6,7,true IC prevalence (all pop),0
2_NGA37100,2032,5,100,metRoadmapTarget,1
2_NGA37100,2032,None,None,MDA ceased,1
2_NGA37100,2032,None,None,achieve EPHP,1
2_NGA37100,2033,5,100,sampled mf prevalence (all pop),0
2_NGA37100,2033,5,100,true mf prevalence (all pop),0
2_NGA37100,2033,6,7,sampled IC prevalence (all pop),0
2_NGA37100,2033,6,7,true IC prevalence (all pop),0
2_NGA37100,2033,5,100,metRoadmapTarget,1
2_NGA37100,2033,None,None,MDA ceased,1
2_NGA37100,2033,None,None,achieve EPHP,1
2_NGA37100,2034,5,100,sampled mf prevalence (all pop),0
2_NGA37100,2034,5,100,true mf prevalence (all pop),0
2_NGA37100,2034,6,7,sampled IC prevalence (all pop),0
2_NGA37100,2034,6,7,true IC prevalence (all pop),0
2_NGA37100,2034,5,100,metRoadmapTarget,1
2_NGA37100,2034,None,None,MDA ceased,1
2_NGA37100,2034,None,None,achieve EPHP,1
2_NGA37100,2035,5,100,sampled mf prevalence (all pop),0
2_NGA37100,2035,5,100,true mf prevalence (all pop),0
2_NGA37100,2035,6,7,sampled IC prevalence (all pop),0
2_NGA37100,2035,6,7,true IC prevalence (all pop),0
2_NGA37100,2035,5,100,metRoadmapTarget,1
2_NGA37100,2035,None,None,MDA ceased,1
2_NGA37100,2035,None,None,achieve EPHP,1
2_NGA37100,2036,5,100,sampled mf prevalence (all pop),0
2_NGA37100,2036,5,100,true mf prevalence (all pop),0
2_NGA37100,2036,6,7,sampled IC prevalence (all pop),0
2_NGA37100,2036,6,7,true IC prevalence (all pop),0
2_NGA37100,2036,5,100,metRoadmapTarget,1
2_NGA37100,2036,None,None,MDA ceased,1
2_NGA37100,2036,None,None,achieve EPHP,1
2_NGA37100,2037,5,100,sampled mf prevalence (all pop),0
2_NGA37100,2037,5,100,true mf prevalence (all pop),0
2_NGA37100,2037,6,7,sampled IC prevalence (all pop),0
2_NGA37100,2037,6,7,true IC prevalence (all pop),0
2_NGA37100,2037,5,100,metRoadmapTarget,1
2_NGA37100,2037,None,None,MDA ceased,1
2_NGA37100,2037,None,None,achieve EPHP,1
2_NGA37100,2038,5,100,sampled mf prevalence (all pop),0
2_NGA37100,2038,5,100,true mf prevalence (all pop),0
2_NGA37100,2038,6,7,sampled IC prevalence (all pop),0.025641
2_NGA37100,2038,6,7,true IC prevalence (all pop),0
2_NGA37100,2038,5,100,metRoadmapTarget,1
2_NGA37100,2038,None,None,MDA ceased,1
2_NGA37100,2038,None,None,achieve EPHP,1
2_NGA37100,2039,5,100,sampled mf prevalence (all pop),0
2_NGA37100,2039,5,100,true mf prevalence (all pop),0
2_NGA37100,2039,6,7,sampled IC prevalence (all pop),0
2_NGA37100,2039,6,7,true IC prevalence (all pop),0
2_NGA37100,2039,5,100,metRoadmapTarget,1
2_NGA37100,2039,None,None,MDA ceased,1
2_NGA37100,2039,None,None,achieve EPHP,1
2_NGA37100,2040,5,100,sampled mf prevalence (all pop),0
2_NGA37100,2040,5,100,true mf prevalence (all pop),0
2_NGA37100,2040,6,7,sampled IC prevalence (all pop),0
2_NGA37100,2040,6,7,true IC prevalence (all pop),0
2_NGA37100,2040,5,100,metRoadmapTarget,1
2_NGA37100,2040,None,None,MDA ceased,1
2_NGA37100,2040,None,None,achieve EPHP,1
