espen_loc,year_id,age_start,age_end,measure,draw_0
3c_SDN53289,2028,5,100,MDATreatments1,0
3c_SDN53289,2028,5,100,MDATreatments2,0
3c_SDN53289,2028,5,100,MDACoverage1,0
3c_SDN53289,2028,5,100,MDACoverage2,0
3c_SDN53289,2029,None,None,numPreTASSurveys,1
3c_SDN53289,2029,None,None,TASSurveys,1
3c_SDN53289,2029,None,None,PreTASPass,1
3c_SDN53289,2029,None,None,TASPass,1
3c_SDN53289,2029,5,100,MDATreatments1,0
3c_SDN53289,2029,5,100,MDATreatments2,0
3c_SDN53289,2029,5,100,MDACoverage1,0
3c_SDN53289,2029,5,100,MDACoverage2,0
3c_SDN53289,2030,None,None,numPreTASSurveys,1
3c_SDN53289,2030,None,None,TASSurveys,1
3c_SDN53289,2030,None,None,PreTASPass,1
3c_SDN53289,2030,None,None,TASPass,1
3c_SDN53289,2030,5,100,MDATreatments1,0
3c_SDN53289,2030,5,100,MDATreatments2,0
3c_SDN53289,2030,5,100,MDACoverage1,0
3c_SDN53289,2030,5,100,MDACoverage2,0
3c_SDN53289,2031,None,None,numPreTASSurveys,1
3c_SDN53289,2031,None,None,TASSurveys,1
3c_SDN53289,2031,None,None,PreTASPass,1
3c_SDN53289,2031,None,None,TASPass,1
3c_SDN53289,2031,5,100,MDATreatments1,0
3c_SDN53289,2031,5,100,MDATreatments2,0
3c_SDN53289,2031,5,100,MDACoverage1,0
3c_SDN53289,2031,5,100,MDACoverage2,0
3c_SDN53289,2032,None,None,numPreTASSurveys,1
3c_SDN53289,2032,None,None,TASSurveys,1
3c_SDN53289,2032,None,None,PreTASPass,1
3c_SDN53289,2032,None,None,TASPass,1
3c_SDN53289,2032,5,100,MDATreatments1,0
3c_SDN53289,2032,5,100,MDATreatments2,0
3c_SDN53289,2032,5,100,MDACoverage1,0
3c_SDN53289,2032,5,100,MDACoverage2,0
3c_SDN53289,2033,None,None,numPreTASSurveys,1
3c_SDN53289,2033,None,None,TASSurveys,1
3c_SDN53289,2033,None,None,PreTASPass,1
3c_SDN53289,2033,None,None,TASPass,1
3c_SDN53289,2033,5,100,MDATreatments1,0
3c_SDN53289,2033,5,100,MDATreatments2,0
3c_SDN53289,2033,5,100,MDACoverage1,0
3c_SDN53289,2033,5,100,MDACoverage2,0
3c_SDN53289,2034,None,None,numPreTASSurveys,1
3c_SDN53289,2034,None,None,TASSurveys,1
3c_SDN53289,2034,None,None,PreTASPass,1
3c_SDN53289,2034,None,None,TASPass,1
3c_SDN53289,2034,5,100,MDATreatments1,0
3c_SDN53289,2034,5,100,MDATreatments2,0
3c_SDN53289,2034,5,100,MDACoverage1,0
3c_SDN53289,2034,5,100,MDACoverage2,0
3c_SDN53289,2035,None,None,numPreTASSurveys,1
3c_SDN53289,2035,None,None,TASSurveys,1
3c_SDN53289,2035,None,None,PreTASPass,1
3c_SDN53289,2035,None,None,TASPass,1
3c_SDN53289,2035,5,100,MDATreatments1,0
3c_SDN53289,2035,5,100,MDATreatments2,0
3c_SDN53289,2035,5,100,MDACoverage1,0
3c_SDN53289,2035,5,100,MDACoverage2,0
3c_SDN53289,2036,None,None,numPreTASSurveys,1
3c_SDN53289,2036,None,None,TASSurveys,1
3c_SDN53289,2036,None,None,PreTASPass,1
3c_SDN53289,2036,None,None,TASPass,1
3c_SDN53289,2036,5,100,MDATreatments1,0
3c_SDN53289,2036,5,100,MDATreatments2,0
3c_SDN53289,2036,5,100,MDACoverage1,0
3c_SDN53289,2036,5,100,MDACoverage2,0
3c_SDN53289,2037,None,None,numPreTASSurveys,1
3c_SDN53289,2037,None,None,TASSurveys,1
3c_SDN53289,2037,None,None,PreTASPass,1
3c_SDN53289,2037,None,None,TASPass,1
3c_SDN53289,2037,5,100,MDATreatments1,0
3c_SDN53289,2037,5,100,MDATreatments2,0
3c_SDN53289,2037,5,100,MDACoverage1,0
3c_SDN53289,2037,5,100,MDACoverage2,0
3c_SDN53289,2038,None,None,numPreTASSurveys,1
3c_SDN53289,2038,None,None,TASSurveys,1
3c_SDN53289,2038,None,None,PreTASPass,1
3c_SDN53289,2038,None,None,TASPass,1
3c_SDN53289,2038,5,100,MDATreatments1,0
3c_SDN53289,2038,5,100,MDATreatments2,0
3c_SDN53289,2038,5,100,MDACoverage1,0
3c_SDN53289,2038,5,100,MDACoverage2,0
3c_SDN53289,2039,None,None,numPreTASSurveys,1
3c_SDN53289,2039,None,None,TASSurveys,1
3c_SDN53289,2039,None,None,PreTASPass,1
3c_SDN53289,2039,None,None,TASPass,1
3c_SDN53289,2039,5,100,MDATreatments1,0
3c_SDN53289,2039,5,100,MDATreatments2,0
3c_SDN53289,2039,5,100,MDACoverage1,0
3c_SDN53289,2039,5,100,MDACoverage2,0
3c_SDN53289,2040,None,None,numPreTASSurveys,1
3c_SDN53289,2040,None,None,TASSurveys,1
3c_SDN53289,2040,None,None,PreTASPass,1
3c_SDN53289,2040,None,None,TASPass,1
3c_SDN53289,2040,5,100,MDATreatments1,0
3c_SDN53289,2040,5,100,MDATreatments2,0
3c_SDN53289,2040,5,100,MDACoverage1,0
3c_SDN53289,2040,5,100,MDACoverage2,0
